transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled
TRX011484,2024-07-05,P0017,W06,23,23
TRX011485,2023-10-22,P0002,W07,3,3
TRX011486,2024-03-31,P0026,W03,33,33
TRX011487,2023-06-18,P0044,W03,38,38
TRX011488,2024-12-10,P0017,W08,23,23
TRX011489,2023-02-06,P0038,W07,16,16
TRX011490,2023-08-19,P0049,W05,25,25
TRX011491,2023-09-11,P0002,W06,49,24
TRX011492,2023-11-25,P0008,W09,16,16
TRX011493,2025-09-06,P0046,W03,25,25
TRX011494,2023-01-10,P0006,W03,42,42
TRX011495,2024-03-21,P0009,W06,7,7
TRX011496,2025-07-10,P0001,W08,8,8
TRX011497,2025-04-15,P0005,W05,3,1
TRX011498,2023-03-19,P0039,W01,5,5
TRX011499,2023-07-12,P0009,W03,19,19
TRX011500,2024-02-05,P0014,W08,7,7
TRX011501,2023-04-19,P0027,W04,22,22
TRX011502,2025-03-02,P0009,W09,26,26
TRX011503,2023-09-20,P0036,W06,25,25
TRX011504,2023-11-25,P0029,W10,6,6
TRX011505,2023-12-29,P0020,W04,5,5
TRX011506,2023-09-16,P0015,W04,38,38
TRX011507,2023-03-26,P0036,W10,38,38
TRX011508,2023-11-04,P0003,W05,22,22
TRX011509,2023-09-19,P0023,W07,31,15
TRX011510,2025-03-07,P0046,W07,22,22
TRX011511,2024-09-22,P0009,W10,11,11
TRX011512,2024-11-10,P0030,W07,32,32
TRX011513,2025-05-14,P0019,W05,17,17
TRX011514,2023-11-20,P0038,W09,41,41
TRX011515,2025-07-13,P0003,W02,22,22
TRX011516,2024-12-27,P0050,W08,16,16
TRX011517,2025-09-04,P0048,W10,42,42
TRX011518,2023-08-05,P0003,W08,15,15
TRX011519,2024-03-23,P0034,W03,8,4
TRX011520,2023-11-15,P0002,W05,46,46
TRX011521,2025-09-20,P0027,W08,48,48
TRX011522,2023-02-06,P0023,W10,3,1
TRX011523,2024-12-31,P0042,W09,13,13
TRX011524,2025-10-07,P0032,W07,30,30
TRX011525,2025-11-23,P0047,W04,28,28
TRX011526,2023-02-08,P0035,W04,9,9
TRX011527,2023-07-28,P0040,W03,12,12
TRX011528,2025-04-09,P0018,W08,25,25
TRX011529,2025-05-05,P0027,W06,37,37
TRX011530,2025-06-17,P0011,W10,21,21
TRX011531,2024-08-23,P0039,W06,39,39
TRX011532,2025-01-29,P0019,W10,39,39
TRX011533,2024-03-09,P0025,W10,19,19
TRX011534,2025-04-21,P0007,W09,8,8
TRX011535,2023-02-01,P0031,W03,38,38
TRX011536,2024-01-28,P0002,W04,3,3
TRX011537,2025-06-28,P0038,W03,22,22
TRX011538,2023-07-11,P0005,W03,1,1
TRX011539,2023-09-27,P0014,W01,38,38
TRX011540,2025-01-07,P0018,W10,19,19
TRX011541,2023-03-18,P0036,W06,21,21
TRX011542,2025-01-04,P0004,W09,13,13
TRX011543,2025-06-02,P0024,W05,27,27
TRX011544,2023-10-11,P0013,W10,17,17
TRX011545,2024-06-27,P0021,W02,20,20
TRX011546,2024-10-10,P0033,W10,30,30
TRX011547,2023-09-07,P0020,W04,38,38
TRX011548,2023-04-05,P0005,W06,11,11
TRX011549,2023-01-17,P0024,W07,27,27
TRX011550,2023-04-27,P0035,W07,38,38
TRX011551,2025-09-09,P0030,W04,28,28
TRX011552,2023-11-29,P0028,W10,26,26
TRX011553,2024-10-07,P0045,W10,39,39
TRX011554,2023-04-26,P0007,W05,33,33
TRX011555,2025-08-20,P0042,W04,32,32
TRX011556,2025-04-26,P0035,W10,25,25
TRX011557,2023-11-12,P0030,W06,24,24
TRX011558,2025-03-20,P0034,W07,40,40
TRX011559,2024-01-07,P0039,W02,27,27
TRX011560,2025-01-29,P0009,W10,46,46
TRX011561,2025-05-26,P0012,W03,22,22
TRX011562,2025-09-03,P0029,W08,20,20
TRX011563,2023-06-05,P0010,W07,33,33
TRX011564,2024-09-05,P0027,W01,5,5
TRX011565,2025-11-02,P0019,W04,29,29
TRX011566,2024-05-22,P0013,W05,5,2
TRX011567,2024-04-09,P0042,W03,46,46
TRX011568,2025-02-21,P0037,W04,39,39
TRX011569,2025-03-14,P0032,W10,17,17
TRX011570,2023-08-08,P0015,W10,29,29
TRX011571,2023-01-15,P0021,W10,11,11
TRX011572,2023-04-27,P0003,W07,22,22
TRX011573,2023-11-27,P0008,W08,31,31
TRX011574,2023-02-25,P0006,W09,39,39
TRX011575,2023-11-04,P0029,W02,1,1
TRX011576,2023-08-10,P0019,W04,15,15
TRX011577,2025-03-07,P0017,W01,19,19
TRX011578,2023-05-31,P0010,W03,10,10
TRX011579,2023-04-22,P0033,W08,9,9
TRX011580,2024-11-13,P0013,W07,13,6
TRX011581,2023-11-28,P0027,W08,45,45
TRX011582,2025-06-11,P0042,W06,26,26
TRX011583,2023-06-10,P0012,W05,6,6
TRX011584,2023-10-05,P0002,W10,40,40
TRX011585,2025-06-15,P0010,W09,44,44
TRX011586,2024-05-11,P0021,W05,2,2
TRX011587,2024-10-16,P0023,W09,29,29
TRX011588,2025-11-25,P0001,W04,48,48
TRX011589,2023-10-30,P0033,W05,12,12
TRX011590,2024-03-13,P0026,W01,23,23
TRX011591,2024-12-26,P0015,W06,3,3
TRX011592,2025-11-21,P0022,W03,11,11
TRX011593,2023-07-05,P0025,W10,5,2
TRX011594,2024-11-03,P0001,W02,45,45
TRX011595,2025-09-27,P0026,W06,10,10
TRX011596,2023-10-06,P0021,W01,47,47
TRX011597,2024-11-13,P0041,W09,6,6
TRX011598,2025-10-22,P0024,W05,16,16
TRX011599,2025-10-07,P0039,W07,31,31
TRX011600,2025-07-13,P0016,W10,23,23
TRX011601,2024-01-15,P0032,W09,30,30
TRX011602,2025-04-14,P0016,W09,40,40
TRX011603,2025-09-25,P0013,W07,20,20
TRX011604,2023-10-12,P0042,W04,25,25
TRX011605,2024-02-25,P0032,W04,35,35
TRX011606,2023-04-23,P0050,W07,5,5
TRX011607,2025-10-14,P0041,W08,47,47
TRX011608,2023-08-16,P0044,W07,3,3
TRX011609,2024-06-11,P0024,W10,47,47
TRX011610,2024-05-10,P0013,W04,34,34
TRX011611,2023-01-31,P0011,W04,12,12
TRX011612,2023-06-11,P0015,W08,27,27
TRX011613,2024-12-05,P0010,W09,5,5
TRX011614,2024-12-22,P0042,W07,41,41
TRX011615,2024-03-21,P0041,W03,22,22
TRX011616,2025-01-13,P0003,W10,4,2
TRX011617,2024-03-02,P0016,W01,28,28
TRX011618,2024-05-18,P0044,W05,7,7
TRX011619,2024-12-21,P0017,W06,48,24
TRX011620,2024-11-14,P0025,W09,45,45
TRX011621,2024-08-04,P0030,W05,34,34
TRX011622,2025-11-23,P0047,W01,2,2
TRX011623,2025-01-05,P0035,W04,9,9
TRX011624,2024-11-21,P0037,W02,15,15
TRX011625,2025-01-27,P0013,W04,31,31
TRX011626,2025-01-23,P0024,W07,36,36
TRX011627,2023-01-24,P0038,W09,49,49
TRX011628,2023-02-24,P0026,W03,41,41
TRX011629,2025-11-15,P0009,W03,15,15
TRX011630,2025-03-14,P0019,W04,33,33
TRX011631,2023-11-23,P0028,W07,31,31
TRX011632,2025-08-27,P0007,W06,27,27
TRX011633,2023-07-05,P0045,W05,2,2
TRX011634,2024-05-09,P0022,W04,9,9
TRX011635,2025-11-01,P0030,W08,43,43
TRX011636,2024-03-09,P0037,W04,1,1
TRX011637,2023-07-27,P0016,W03,19,19
TRX011638,2023-05-13,P0036,W07,9,9
TRX011639,2024-01-04,P0005,W02,2,2
TRX011640,2024-02-27,P0029,W04,37,37
TRX011641,2025-10-29,P0023,W08,49,49
TRX011642,2023-09-01,P0006,W04,1,1
TRX011643,2025-02-20,P0036,W10,46,46
TRX011644,2024-09-15,P0033,W07,12,12
TRX011645,2024-07-20,P0049,W02,26,26
TRX011646,2024-06-10,P0041,W05,10,10
TRX011647,2023-02-06,P0016,W04,47,47
TRX011648,2023-06-27,P0034,W09,1,1
TRX011649,2024-09-30,P0043,W07,1,0
TRX011650,2025-05-01,P0026,W09,43,43
TRX011651,2023-03-13,P0037,W10,31,15
TRX011652,2023-12-18,P0013,W07,11,11
TRX011653,2024-09-14,P0017,W02,5,5
TRX011654,2023-04-15,P0032,W02,35,35
TRX011655,2023-08-09,P0032,W02,11,11
TRX011656,2025-05-12,P0028,W05,4,4
TRX011657,2024-06-01,P0029,W01,38,38
TRX011658,2023-10-26,P0025,W07,39,39
TRX011659,2025-05-10,P0047,W02,21,21
TRX011660,2023-02-11,P0022,W04,36,36
TRX011661,2025-02-09,P0027,W09,46,46
TRX011662,2025-06-15,P0044,W08,28,28
TRX011663,2024-05-06,P0038,W10,8,8
TRX011664,2023-03-26,P0020,W02,20,20
TRX011665,2025-09-17,P0045,W04,43,43
TRX011666,2024-12-11,P0050,W04,46,46
TRX011667,2023-07-28,P0024,W02,21,21
TRX011668,2023-02-08,P0047,W02,35,35
TRX011669,2025-07-14,P0047,W05,43,43
TRX011670,2025-01-31,P0008,W04,32,32
TRX011671,2025-08-03,P0014,W08,36,36
TRX011672,2023-02-21,P0039,W04,41,41
TRX011673,2024-01-09,P0014,W08,5,5
TRX011674,2025-07-19,P0005,W05,45,45
TRX011675,2023-06-05,P0047,W01,4,4
TRX011676,2024-11-09,P0021,W09,7,7
TRX011677,2023-12-17,P0015,W08,34,17
TRX011678,2023-03-10,P0036,W01,20,20
TRX011679,2024-10-15,P0033,W03,7,7
TRX011680,2023-03-04,P0017,W03,24,24
TRX011681,2024-05-23,P0020,W05,21,21
TRX011682,2023-10-19,P0001,W07,9,9
TRX011683,2025-03-31,P0016,W01,19,19
TRX011684,2023-05-30,P0045,W01,20,20
TRX011685,2025-05-30,P0018,W10,28,28
TRX011686,2024-12-04,P0010,W06,32,32
TRX011687,2024-05-30,P0023,W05,34,34
TRX011688,2023-01-30,P0018,W03,16,16
TRX011689,2023-11-22,P0049,W03,38,38
TRX011690,2025-08-06,P0009,W04,17,17
TRX011691,2023-01-16,P0046,W10,11,11
TRX011692,2023-04-21,P0030,W02,4,4
TRX011693,2025-05-21,P0013,W09,40,40
TRX011694,2024-12-13,P0031,W04,45,45
TRX011695,2023-04-17,P0046,W10,40,40
TRX011696,2024-01-14,P0043,W03,42,42
TRX011697,2023-06-11,P0013,W10,18,18
TRX011698,2023-10-10,P0032,W07,49,49
TRX011699,2023-09-26,P0017,W09,48,48
TRX011700,2024-04-28,P0003,W02,6,6
TRX011701,2024-10-28,P0001,W06,46,46
TRX011702,2024-08-20,P0005,W05,32,32
TRX011703,2025-03-09,P0032,W01,5,5
TRX011704,2025-03-08,P0025,W07,15,15
TRX011705,2024-01-25,P0045,W01,45,45
TRX011706,2024-02-20,P0005,W10,16,16
TRX011707,2024-03-01,P0037,W09,48,48
TRX011708,2025-09-23,P0023,W04,17,17
TRX011709,2025-05-16,P0012,W08,37,37
TRX011710,2023-03-27,P0034,W01,43,43
TRX011711,2024-02-27,P0023,W05,15,15
TRX011712,2023-04-28,P0016,W03,35,35
TRX011713,2025-08-16,P0049,W04,8,4
TRX011714,2025-05-31,P0005,W04,35,35
TRX011715,2025-09-18,P0044,W08,36,36
TRX011716,2024-02-19,P0047,W10,27,27
TRX011717,2024-08-21,P0028,W10,14,14
TRX011718,2023-02-09,P0006,W03,23,23
TRX011719,2024-12-03,P0013,W01,20,20
TRX011720,2024-06-20,P0043,W05,6,6
TRX011721,2024-02-24,P0030,W02,24,24
TRX011722,2024-10-25,P0026,W06,23,23
TRX011723,2023-04-05,P0017,W04,36,18
TRX011724,2025-08-30,P0009,W09,12,12
TRX011725,2024-10-11,P0016,W07,2,2
TRX011726,2023-10-15,P0049,W02,27,27
TRX011727,2024-02-16,P0018,W07,32,32
TRX011728,2024-02-04,P0013,W10,29,29
TRX011729,2024-06-11,P0029,W08,46,46
TRX011730,2025-11-07,P0043,W03,40,40
TRX011731,2023-05-16,P0045,W03,40,40
TRX011732,2025-01-28,P0024,W02,44,44
TRX011733,2025-04-22,P0045,W01,33,33
TRX011734,2024-12-10,P0044,W03,29,14
TRX011735,2025-10-21,P0046,W10,33,33
TRX011736,2024-01-16,P0013,W07,36,36
TRX011737,2024-05-23,P0025,W09,17,17
TRX011738,2025-03-16,P0041,W09,10,10
TRX011739,2024-04-20,P0046,W06,1,1
TRX011740,2025-08-11,P0001,W06,43,43
TRX011741,2025-04-28,P0009,W05,17,17
TRX011742,2025-06-15,P0004,W02,42,42
TRX011743,2023-02-01,P0028,W07,28,28
TRX011744,2023-04-28,P0012,W01,38,38
TRX011745,2023-07-10,P0024,W06,36,36
TRX011746,2023-03-15,P0046,W04,45,45
TRX011747,2024-09-14,P0009,W03,27,27
TRX011748,2025-05-20,P0035,W01,43,43
TRX011749,2024-08-08,P0038,W06,37,37
TRX011750,2024-02-24,P0035,W07,46,46
TRX011751,2024-04-17,P0033,W01,25,25
TRX011752,2023-04-24,P0035,W01,34,34
TRX011753,2023-11-26,P0046,W07,3,3
TRX011754,2023-12-05,P0020,W06,29,29
TRX011755,2023-08-26,P0002,W07,35,35
TRX011756,2023-03-20,P0044,W08,43,43
TRX011757,2024-04-08,P0026,W08,41,41
TRX011758,2024-08-27,P0042,W09,10,10
TRX011759,2024-07-15,P0013,W09,38,38
TRX011760,2023-10-12,P0030,W07,38,38
TRX011761,2023-08-11,P0032,W09,1,1
TRX011762,2024-08-15,P0036,W06,1,1
TRX011763,2024-01-08,P0019,W09,32,32
TRX011764,2025-06-29,P0022,W02,22,22
TRX011765,2025-04-07,P0001,W02,19,19
TRX011766,2023-08-24,P0011,W06,35,35
TRX011767,2024-11-01,P0026,W03,6,3
TRX011768,2025-04-07,P0048,W02,34,34
TRX011769,2025-02-01,P0019,W08,15,15
TRX011770,2024-01-15,P0019,W07,44,44
TRX011771,2025-03-04,P0012,W08,42,42
TRX011772,2024-09-05,P0003,W06,45,45
TRX011773,2024-07-16,P0018,W09,3,3
TRX011774,2024-02-24,P0049,W09,37,37
TRX011775,2023-02-21,P0005,W02,22,22
TRX011776,2025-03-29,P0048,W10,45,45
TRX011777,2023-07-24,P0024,W05,29,29
TRX011778,2025-09-27,P0014,W09,14,14
TRX011779,2024-12-31,P0038,W03,30,30
TRX011780,2023-09-14,P0003,W05,15,15
TRX011781,2023-07-04,P0006,W08,29,29
TRX011782,2023-05-25,P0012,W02,14,14
TRX011783,2025-11-03,P0011,W06,3,3
TRX011784,2023-09-03,P0039,W04,22,22
TRX011785,2023-07-06,P0026,W06,33,33
TRX011786,2025-05-15,P0001,W03,23,23
TRX011787,2023-02-09,P0016,W06,7,7
TRX011788,2024-08-23,P0048,W07,20,20
TRX011789,2025-08-19,P0049,W10,7,7
TRX011790,2025-09-12,P0047,W03,17,17
TRX011791,2023-01-09,P0009,W05,32,32
TRX011792,2023-12-16,P0005,W08,15,15
TRX011793,2023-03-25,P0008,W02,13,6
TRX011794,2024-06-16,P0021,W07,47,47
TRX011795,2025-09-15,P0033,W01,3,3
TRX011796,2023-12-24,P0039,W07,25,25
TRX011797,2024-01-13,P0043,W01,49,49
TRX011798,2023-06-21,P0020,W04,32,32
TRX011799,2025-11-14,P0045,W04,16,16
TRX011800,2024-01-28,P0022,W05,1,1
TRX011801,2024-12-02,P0013,W02,46,46
TRX011802,2024-07-02,P0039,W06,3,3
TRX011803,2025-02-22,P0011,W06,20,20
TRX011804,2023-11-28,P0018,W08,28,28
TRX011805,2025-03-04,P0030,W10,22,22
TRX011806,2024-10-10,P0033,W01,36,36
TRX011807,2025-09-09,P0044,W04,41,41
TRX011808,2025-11-18,P0003,W02,1,1
TRX011809,2024-06-26,P0001,W08,14,7
TRX011810,2025-11-08,P0036,W04,45,45
TRX011811,2024-05-05,P0006,W08,15,15
TRX011812,2023-10-10,P0037,W02,32,32
TRX011813,2025-05-11,P0029,W04,18,18
TRX011814,2023-04-23,P0011,W09,48,48
TRX011815,2025-05-11,P0013,W05,38,38
TRX011816,2024-09-01,P0011,W06,22,22
TRX011817,2024-05-22,P0038,W10,16,16
TRX011818,2024-04-10,P0025,W09,11,5
TRX011819,2025-04-03,P0015,W09,7,7
TRX011820,2024-08-31,P0013,W07,9,9
TRX011821,2023-10-17,P0042,W02,1,1
TRX011822,2025-05-17,P0033,W07,42,42
TRX011823,2025-02-20,P0013,W09,8,8
TRX011824,2023-06-11,P0038,W02,11,11
TRX011825,2024-09-15,P0024,W07,5,5
TRX011826,2024-12-17,P0020,W07,29,29
TRX011827,2024-07-20,P0044,W03,6,6
TRX011828,2025-09-20,P0017,W06,12,12
TRX011829,2024-08-18,P0050,W08,43,43
TRX011830,2025-08-16,P0024,W10,39,39
TRX011831,2025-10-09,P0026,W08,7,7
TRX011832,2024-04-19,P0040,W03,44,44
TRX011833,2024-09-09,P0032,W06,12,12
TRX011834,2024-10-02,P0029,W02,33,33
TRX011835,2023-09-19,P0014,W02,19,19
TRX011836,2023-06-11,P0037,W08,36,36
TRX011837,2023-06-30,P0022,W10,19,19
TRX011838,2024-12-25,P0034,W05,21,21
TRX011839,2024-04-13,P0027,W05,19,19
TRX011840,2023-01-21,P0028,W04,43,43
TRX011841,2023-09-17,P0022,W10,9,9
TRX011842,2024-04-10,P0043,W04,45,45
TRX011843,2024-06-20,P0003,W08,22,22
TRX011844,2025-08-09,P0022,W03,19,19
TRX011845,2025-02-04,P0048,W03,37,37
TRX011846,2025-08-16,P0021,W08,11,11
TRX011847,2025-07-22,P0016,W03,25,25
TRX011848,2025-04-30,P0009,W02,35,35
TRX011849,2024-06-16,P0013,W05,5,5
TRX011850,2023-01-15,P0010,W03,45,22
TRX011851,2023-02-19,P0049,W06,31,31
TRX011852,2025-09-25,P0021,W07,14,14
TRX011853,2023-10-31,P0049,W03,13,13
TRX011854,2024-02-20,P0042,W09,34,34
TRX011855,2023-11-01,P0040,W10,34,34
TRX011856,2023-07-15,P0007,W01,18,18
TRX011857,2025-03-23,P0046,W07,6,6
TRX011858,2025-03-10,P0022,W04,42,42
TRX011859,2024-01-23,P0018,W07,21,21
TRX011860,2025-01-26,P0021,W09,40,40
TRX011861,2024-03-30,P0050,W09,5,5
TRX011862,2024-12-13,P0014,W01,2,2
TRX011863,2024-12-05,P0010,W10,6,6
TRX011864,2025-04-27,P0033,W04,8,8
TRX011865,2023-06-24,P0009,W07,2,2
TRX011866,2023-10-06,P0018,W10,23,23
TRX011867,2025-01-27,P0013,W06,20,20
TRX011868,2023-12-29,P0017,W09,4,4
TRX011869,2023-06-20,P0023,W07,15,15
TRX011870,2024-10-26,P0025,W03,30,30
TRX011871,2024-08-14,P0016,W07,20,20
TRX011872,2025-07-19,P0024,W10,24,24
TRX011873,2023-10-01,P0031,W05,9,9
TRX011874,2024-05-22,P0011,W02,21,21
TRX011875,2023-12-29,P0023,W10,38,38
TRX011876,2025-04-27,P0041,W03,41,41
TRX011877,2024-10-16,P0039,W06,13,13
TRX011878,2023-10-25,P0022,W06,5,5
TRX011879,2024-05-08,P0033,W07,46,46
TRX011880,2024-06-29,P0041,W06,14,14
TRX011881,2023-10-31,P0042,W09,7,3
TRX011882,2025-06-22,P0048,W05,6,6
TRX011883,2023-08-27,P0018,W05,12,12
TRX011884,2024-10-11,P0014,W08,46,46
TRX011885,2025-06-02,P0028,W08,16,16
TRX011886,2024-02-14,P0011,W01,32,32
TRX011887,2024-12-26,P0024,W03,42,21
TRX011888,2025-11-12,P0036,W06,11,11
TRX011889,2023-11-14,P0019,W06,4,4
TRX011890,2024-06-08,P0013,W01,29,29
TRX011891,2025-06-23,P0033,W02,34,34
TRX011892,2025-10-20,P0019,W10,9,9
TRX011893,2024-09-11,P0047,W07,10,10
TRX011894,2025-08-10,P0032,W01,8,8
TRX011895,2025-03-11,P0015,W10,36,36
TRX011896,2025-07-04,P0011,W05,32,32
TRX011897,2023-11-16,P0023,W01,45,45
TRX011898,2025-05-25,P0005,W06,6,6
TRX011899,2023-11-25,P0022,W07,6,6
TRX011900,2025-01-22,P0042,W08,27,27
TRX011901,2024-10-18,P0018,W03,2,2
TRX011902,2025-11-03,P0007,W03,9,9
TRX011903,2023-03-12,P0033,W01,38,38
TRX011904,2025-04-06,P0003,W03,5,5
TRX011905,2025-05-14,P0028,W05,34,34
TRX011906,2025-07-16,P0001,W06,14,14
TRX011907,2023-04-16,P0049,W03,10,10
TRX011908,2025-02-08,P0047,W04,47,47
TRX011909,2025-06-11,P0037,W05,49,49
TRX011910,2023-07-15,P0022,W05,7,7
TRX011911,2023-05-25,P0048,W09,20,20
TRX011912,2024-04-15,P0044,W08,11,11
TRX011913,2023-08-04,P0019,W01,13,13
TRX011914,2023-09-17,P0014,W02,17,17
TRX011915,2025-07-22,P0003,W05,37,37
TRX011916,2024-07-28,P0019,W03,44,44
TRX011917,2023-10-12,P0033,W07,36,36
TRX011918,2024-04-28,P0021,W06,33,33
TRX011919,2024-01-07,P0001,W02,10,10
TRX011920,2023-03-11,P0026,W08,34,34
TRX011921,2024-01-14,P0010,W05,45,45
TRX011922,2023-10-29,P0035,W06,13,13
TRX011923,2023-09-12,P0013,W08,25,25
TRX011924,2025-08-01,P0006,W06,44,44
TRX011925,2024-11-22,P0043,W10,33,33
TRX011926,2025-04-13,P0006,W03,10,10
TRX011927,2024-12-17,P0035,W07,24,24
TRX011928,2024-02-28,P0016,W04,5,5
TRX011929,2023-08-01,P0041,W06,10,10
TRX011930,2023-04-10,P0008,W06,39,39
TRX011931,2023-11-04,P0003,W05,47,47
TRX011932,2024-11-08,P0005,W01,27,27
TRX011933,2024-04-19,P0021,W08,36,36
TRX011934,2023-04-22,P0031,W10,33,33
TRX011935,2023-07-02,P0014,W02,28,28
TRX011936,2024-08-19,P0037,W04,40,40
TRX011937,2023-06-14,P0019,W03,43,43
TRX011938,2025-03-25,P0037,W06,3,3
TRX011939,2023-03-31,P0020,W01,31,31
TRX011940,2024-03-30,P0002,W09,29,29
TRX011941,2023-08-26,P0007,W05,44,44
TRX011942,2024-06-17,P0033,W05,45,45
TRX011943,2024-12-27,P0050,W04,44,44
TRX011944,2023-02-27,P0042,W04,42,42
TRX011945,2024-06-25,P0006,W01,21,21
TRX011946,2025-10-18,P0007,W09,32,32
TRX011947,2024-09-09,P0044,W09,28,28
TRX011948,2024-02-06,P0018,W04,21,21
TRX011949,2025-10-02,P0043,W10,47,47
TRX011950,2025-04-21,P0029,W10,35,35
TRX011951,2025-04-18,P0019,W04,30,30
TRX011952,2024-06-02,P0025,W07,47,47
TRX011953,2023-07-16,P0004,W04,17,17
TRX011954,2023-02-15,P0013,W01,29,29
TRX011955,2024-06-13,P0032,W09,48,48
TRX011956,2025-09-26,P0027,W02,2,2
TRX011957,2025-02-14,P0034,W05,33,33
TRX011958,2023-03-15,P0028,W04,4,4
TRX011959,2023-12-01,P0009,W08,49,49
TRX011960,2024-09-24,P0008,W06,39,39
TRX011961,2024-11-18,P0021,W07,25,12
TRX011962,2024-07-28,P0046,W02,5,5
TRX011963,2023-10-23,P0030,W04,4,4
TRX011964,2025-11-04,P0029,W04,29,29
TRX011965,2024-04-22,P0009,W02,37,37
TRX011966,2024-09-24,P0013,W10,8,8
TRX011967,2023-11-15,P0018,W04,20,20
TRX011968,2024-04-23,P0038,W09,41,41
TRX011969,2024-01-03,P0022,W08,6,6
TRX011970,2024-01-02,P0031,W01,36,36
TRX011971,2024-01-13,P0035,W08,32,32
TRX011972,2024-04-07,P0042,W09,5,5
TRX011973,2023-01-13,P0042,W08,40,40
TRX011974,2024-06-19,P0010,W10,20,20
TRX011975,2023-09-27,P0009,W01,45,45
TRX011976,2024-01-11,P0031,W08,4,4
TRX011977,2023-09-14,P0044,W05,39,39
TRX011978,2023-08-05,P0040,W09,22,22
TRX011979,2024-03-25,P0024,W09,33,33
TRX011980,2025-06-12,P0041,W06,31,31
TRX011981,2023-02-01,P0049,W03,41,41
TRX011982,2024-09-01,P0008,W07,29,29
TRX011983,2025-07-05,P0050,W03,5,2
TRX011984,2024-06-25,P0020,W07,10,10
TRX011985,2023-05-28,P0017,W08,11,11
TRX011986,2024-10-17,P0028,W05,37,37
TRX011987,2023-03-08,P0006,W05,22,22
TRX011988,2024-07-23,P0042,W04,24,24
TRX011989,2025-01-17,P0033,W03,21,21
TRX011990,2024-03-18,P0028,W08,36,18
TRX011991,2025-06-15,P0001,W06,16,16
TRX011992,2024-02-03,P0041,W06,2,2
TRX011993,2024-04-26,P0035,W02,15,15
TRX011994,2025-08-05,P0024,W04,41,41
TRX011995,2023-07-05,P0006,W05,49,49
TRX011996,2023-06-18,P0007,W10,26,26
TRX011997,2024-05-21,P0009,W05,30,30
TRX011998,2024-06-04,P0037,W03,2,2
TRX011999,2023-06-10,P0016,W10,29,29
TRX012000,2023-12-06,P0034,W05,6,6
TRX012001,2024-12-04,P0035,W05,1,1
TRX012002,2025-04-02,P0035,W02,40,40
TRX012003,2025-02-23,P0020,W05,11,11
TRX012004,2023-05-11,P0023,W03,23,23
TRX012005,2024-05-30,P0042,W03,26,26
TRX012006,2024-06-19,P0035,W05,31,31
TRX012007,2025-01-10,P0047,W09,15,15
TRX012008,2025-02-19,P0046,W02,9,9
TRX012009,2024-08-10,P0023,W09,34,34
TRX012010,2024-12-26,P0004,W03,39,39
TRX012011,2025-07-31,P0010,W07,17,8
TRX012012,2025-09-23,P0043,W01,35,35
TRX012013,2024-01-11,P0011,W01,36,18
TRX012014,2023-07-23,P0040,W08,3,3
TRX012015,2025-09-15,P0009,W09,40,20
TRX012016,2024-10-22,P0040,W03,11,11
TRX012017,2023-03-16,P0012,W06,28,28
TRX012018,2025-01-10,P0017,W03,48,48
TRX012019,2023-10-31,P0032,W06,28,28
TRX012020,2024-07-23,P0023,W07,46,46
TRX012021,2025-02-24,P0015,W05,19,19
TRX012022,2025-09-13,P0028,W03,2,2
TRX012023,2023-08-17,P0038,W08,32,32
TRX012024,2023-09-25,P0005,W05,44,44
TRX012025,2024-12-27,P0040,W01,11,11
TRX012026,2025-03-12,P0018,W09,16,16
TRX012027,2023-09-11,P0021,W03,11,11
TRX012028,2025-08-14,P0015,W02,3,1
TRX012029,2025-05-19,P0003,W03,42,42
TRX012030,2023-03-28,P0046,W07,29,29
TRX012031,2025-11-14,P0026,W10,5,5
TRX012032,2023-08-10,P0015,W08,28,14
TRX012033,2025-09-16,P0045,W02,31,31
TRX012034,2024-02-01,P0020,W07,13,13
TRX012035,2025-07-26,P0021,W05,25,25
TRX012036,2024-05-25,P0026,W09,6,6
TRX012037,2024-07-14,P0041,W07,3,3
TRX012038,2025-04-25,P0023,W01,22,22
TRX012039,2024-03-15,P0049,W01,41,41
TRX012040,2023-11-07,P0025,W06,39,39
TRX012041,2023-02-04,P0004,W09,32,32
TRX012042,2023-08-05,P0010,W01,30,30
TRX012043,2024-12-21,P0022,W03,7,7
TRX012044,2025-10-12,P0003,W05,25,25
TRX012045,2024-06-02,P0019,W04,2,2
TRX012046,2023-09-26,P0031,W01,8,4
TRX012047,2024-09-29,P0009,W10,33,33
TRX012048,2024-04-19,P0029,W04,28,28
TRX012049,2023-03-31,P0037,W04,10,10
TRX012050,2025-09-08,P0046,W10,38,38
TRX012051,2023-10-15,P0007,W04,18,18
TRX012052,2024-04-25,P0038,W03,13,13
TRX012053,2024-09-28,P0024,W07,21,21
TRX012054,2024-05-15,P0008,W01,33,33
TRX012055,2023-02-21,P0034,W02,23,23
TRX012056,2023-04-13,P0026,W01,1,1
TRX012057,2024-11-29,P0028,W04,44,44
TRX012058,2025-11-03,P0028,W05,40,40
TRX012059,2024-04-14,P0046,W10,21,21
TRX012060,2024-03-02,P0007,W05,5,5
TRX012061,2023-04-20,P0003,W02,35,35
TRX012062,2024-05-29,P0022,W03,18,18
TRX012063,2023-03-09,P0038,W04,38,38
TRX012064,2024-01-24,P0046,W10,36,36
