transaction_id,date,product_id,warehouse_id,quantity_ordered,quantity_fulfilled,year,month,quarter,day_of_week,week_of_year,unit_price,unit_cost,category,revenue,cost,profit,stockout_flag,fulfillment_rate
TRX012298,2024-01-18,P0030,W06,14,14,2024,1,1,Thursday,3,173.76,90.98,Food,2432.64,1273.72,1158.9199999999998,0,1.0
TRX012299,2023-03-26,P0048,W05,24,24,2023,3,1,Sunday,12,529.42,336.3,Industrial,12706.079999999998,8071.200000000001,4634.879999999997,0,1.0
TRX012300,2024-09-18,P0039,W06,7,7,2024,9,3,Wednesday,38,745.39,306.92,Electronics,5217.73,2148.44,3069.2899999999995,0,1.0
TRX012301,2025-04-05,P0013,W10,10,10,2025,4,2,Saturday,14,724.58,422.72,Industrial,7245.8,4227.200000000001,3018.5999999999995,0,1.0
TRX012302,2023-10-20,P0042,W03,33,33,2023,10,4,Friday,42,1056.57,458.33,Electronics,34866.81,15124.89,19741.92,0,1.0
TRX012303,2025-02-25,P0049,W03,33,33,2025,2,1,Tuesday,9,452.59,299.74,Furniture,14935.47,9891.42,5044.049999999999,0,1.0
TRX012304,2023-05-09,P0003,W10,46,46,2023,5,2,Tuesday,19,495.69,308.9,Apparel,22801.74,14209.4,8592.340000000002,0,1.0
TRX012305,2023-01-29,P0007,W05,27,27,2023,1,1,Sunday,4,146.74,99.3,Apparel,3961.980000000001,2681.1,1280.8800000000006,0,1.0
TRX012306,2024-11-22,P0043,W07,8,8,2024,11,4,Friday,47,900.31,426.52,Food,7202.48,3412.16,3790.32,0,1.0
TRX012307,2023-05-13,P0013,W04,14,14,2023,5,2,Saturday,19,724.58,422.72,Industrial,10144.12,5918.08,4226.040000000001,0,1.0
TRX012308,2024-10-07,P0037,W06,7,3,2024,10,4,Monday,41,616.15,358.56,Apparel,1848.45,1075.68,772.7699999999998,1,0.429
TRX012309,2024-11-19,P0025,W05,18,18,2024,11,4,Tuesday,47,737.86,297.51,Electronics,13281.48,5355.18,7926.299999999999,0,1.0
TRX012310,2024-06-17,P0023,W02,26,26,2024,6,2,Monday,25,851.61,376.19,Food,22141.86,9780.94,12360.92,0,1.0
TRX012311,2024-05-30,P0047,W01,41,41,2024,5,2,Thursday,22,721.03,337.73,Furniture,29562.23,13846.93,15715.3,0,1.0
TRX012312,2025-08-17,P0033,W06,15,7,2025,8,3,Sunday,33,344.13,203.49,Food,2408.91,1424.43,984.4799999999998,1,0.467
TRX012313,2023-06-14,P0005,W05,33,33,2023,6,2,Wednesday,24,202.77,94.95,Industrial,6691.410000000001,3133.35,3558.060000000001,0,1.0
TRX012314,2025-07-15,P0032,W09,11,11,2025,7,3,Tuesday,29,506.71,217.47,Food,5573.81,2392.17,3181.6399999999994,0,1.0
TRX012315,2025-07-21,P0030,W07,19,9,2025,7,3,Monday,30,173.76,90.98,Food,1563.84,818.82,745.0199999999999,1,0.474
TRX012316,2024-07-10,P0031,W01,42,42,2024,7,3,Wednesday,28,37.7,17.66,Apparel,1583.4,741.72,841.6800000000001,0,1.0
TRX012317,2024-11-10,P0013,W10,18,18,2024,11,4,Sunday,45,724.58,422.72,Industrial,13042.44,7608.960000000001,5433.48,0,1.0
TRX012318,2025-09-19,P0042,W06,22,22,2025,9,3,Friday,38,1056.57,458.33,Electronics,23244.54,10083.26,13161.279999999995,0,1.0
TRX012319,2025-10-25,P0005,W07,36,36,2025,10,4,Saturday,43,202.77,94.95,Industrial,7299.72,3418.2000000000003,3881.52,0,1.0
TRX012320,2025-01-26,P0023,W03,18,18,2025,1,1,Sunday,4,851.61,376.19,Food,15328.98,6771.42,8557.56,0,1.0
TRX012321,2025-05-04,P0001,W09,18,18,2025,5,2,Sunday,18,228.61,128.1,Food,4114.9800000000005,2305.8,1809.1800000000007,0,1.0
TRX012322,2024-05-07,P0010,W02,22,22,2024,5,2,Tuesday,19,276.59,111.89,Industrial,6084.98,2461.58,3623.4,0,1.0
TRX012323,2024-10-10,P0050,W01,25,25,2024,10,4,Thursday,41,358.43,144.61,Food,8960.75,3615.250000000001,5345.5,0,1.0
TRX012324,2025-09-18,P0027,W10,44,44,2025,9,3,Thursday,38,700.9,307.45,Apparel,30839.6,13527.8,17311.8,0,1.0
TRX012325,2024-09-19,P0008,W10,31,31,2024,9,3,Thursday,38,949.29,380.13,Apparel,29427.99,11784.03,17643.96,0,1.0
TRX012326,2024-09-16,P0003,W09,9,9,2024,9,3,Monday,38,495.69,308.9,Apparel,4461.21,2780.1,1681.11,0,1.0
TRX012327,2024-06-26,P0019,W07,38,38,2024,6,2,Wednesday,26,582.29,289.52,Electronics,22127.02,11001.759999999998,11125.259999999998,0,1.0
TRX012328,2023-01-07,P0002,W10,19,19,2023,1,1,Saturday,1,475.09,344.8,Industrial,9026.71,6551.2,2475.5099999999998,0,1.0
TRX012329,2025-08-11,P0049,W01,25,12,2025,8,3,Monday,33,452.59,299.74,Furniture,5431.08,3596.88,1834.2,1,0.48
TRX012330,2024-05-29,P0031,W04,15,7,2024,5,2,Wednesday,22,37.7,17.66,Apparel,263.90000000000003,123.62,140.28000000000003,1,0.467
TRX012331,2025-01-24,P0048,W10,5,5,2025,1,1,Friday,4,529.42,336.3,Industrial,2647.1,1681.5,965.6,0,1.0
TRX012332,2023-03-14,P0010,W03,11,11,2023,3,1,Tuesday,11,276.59,111.89,Industrial,3042.49,1230.79,1811.7,0,1.0
TRX012333,2023-01-10,P0016,W07,13,6,2023,1,1,Tuesday,2,898.94,464.06,Furniture,5393.64,2784.36,2609.28,1,0.462
TRX012334,2024-07-15,P0037,W05,34,34,2024,7,3,Monday,29,616.15,358.56,Apparel,20949.1,12191.04,8758.059999999998,0,1.0
TRX012335,2023-05-02,P0020,W09,8,4,2023,5,2,Tuesday,18,370.5,265.21,Food,1482.0,1060.84,421.1600000000001,1,0.5
TRX012336,2024-11-17,P0003,W03,25,25,2024,11,4,Sunday,46,495.69,308.9,Apparel,12392.25,7722.499999999999,4669.750000000001,0,1.0
TRX012337,2024-05-27,P0035,W06,27,27,2024,5,2,Monday,22,36.39,16.9,Apparel,982.53,456.3,526.23,0,1.0
TRX012338,2025-09-16,P0034,W10,11,11,2025,9,3,Tuesday,38,240.6,153.81,Electronics,2646.6,1691.91,954.6899999999998,0,1.0
TRX012339,2024-03-16,P0021,W02,18,18,2024,3,1,Saturday,11,838.61,480.97,Furniture,15094.98,8657.460000000001,6437.519999999999,0,1.0
TRX012340,2025-11-27,P0036,W03,10,10,2025,11,4,Thursday,48,244.02,107.43,Industrial,2440.2000000000003,1074.3000000000002,1365.9,0,1.0
TRX012341,2024-12-02,P0032,W04,33,33,2024,12,4,Monday,49,506.71,217.47,Food,16721.43,7176.51,9544.92,0,1.0
TRX012342,2024-08-13,P0018,W06,36,36,2024,8,3,Tuesday,33,333.79,170.0,Industrial,12016.44,6120.0,5896.4400000000005,0,1.0
TRX012343,2023-03-08,P0034,W01,17,17,2023,3,1,Wednesday,10,240.6,153.81,Electronics,4090.2,2614.77,1475.4299999999998,0,1.0
TRX012344,2023-01-17,P0038,W06,49,49,2023,1,1,Tuesday,3,562.19,397.19,Industrial,27547.31,19462.31,8085.0,0,1.0
TRX012345,2024-01-03,P0003,W04,5,5,2024,1,1,Wednesday,1,495.69,308.9,Apparel,2478.45,1544.5,933.9499999999998,0,1.0
TRX012346,2025-06-22,P0003,W08,23,23,2025,6,2,Sunday,25,495.69,308.9,Apparel,11400.87,7104.7,4296.170000000001,0,1.0
TRX012347,2024-12-21,P0027,W09,3,3,2024,12,4,Saturday,51,700.9,307.45,Apparel,2102.7,922.35,1180.35,0,1.0
TRX012348,2025-08-15,P0002,W08,39,39,2025,8,3,Friday,33,475.09,344.8,Industrial,18528.51,13447.2,5081.309999999998,0,1.0
TRX012349,2025-06-26,P0003,W08,37,37,2025,6,2,Thursday,26,495.69,308.9,Apparel,18340.53,11429.3,6911.23,0,1.0
TRX012350,2025-09-15,P0017,W02,10,5,2025,9,3,Monday,38,673.13,366.36,Food,3365.65,1831.8,1533.85,1,0.5
TRX012351,2024-04-17,P0046,W10,27,27,2024,4,2,Wednesday,16,373.76,191.7,Electronics,10091.52,5175.9,4915.620000000001,0,1.0
TRX012352,2023-04-25,P0039,W02,7,7,2023,4,2,Tuesday,17,745.39,306.92,Electronics,5217.73,2148.44,3069.2899999999995,0,1.0
TRX012353,2023-04-10,P0038,W06,49,49,2023,4,2,Monday,15,562.19,397.19,Industrial,27547.31,19462.31,8085.0,0,1.0
TRX012354,2024-03-13,P0040,W05,29,29,2024,3,1,Wednesday,11,824.37,463.89,Furniture,23906.73,13452.81,10453.92,0,1.0
TRX012355,2023-12-15,P0019,W06,49,49,2023,12,4,Friday,50,582.29,289.52,Electronics,28532.21,14186.48,14345.73,0,1.0
TRX012356,2023-05-19,P0019,W09,39,39,2023,5,2,Friday,20,582.29,289.52,Electronics,22709.31,11291.28,11418.03,0,1.0
TRX012357,2025-04-07,P0044,W10,6,6,2025,4,2,Monday,15,502.42,230.23,Furniture,3014.52,1381.38,1633.14,0,1.0
TRX012358,2023-11-20,P0005,W07,9,9,2023,11,4,Monday,47,202.77,94.95,Industrial,1824.93,854.5500000000001,970.38,0,1.0
TRX012359,2025-04-25,P0005,W05,8,4,2025,4,2,Friday,17,202.77,94.95,Industrial,811.08,379.8,431.28,1,0.5
TRX012360,2023-10-21,P0014,W10,14,7,2023,10,4,Saturday,42,474.86,230.38,Furniture,3324.02,1612.66,1711.36,1,0.5
TRX012361,2025-08-25,P0027,W07,38,19,2025,8,3,Monday,35,700.9,307.45,Apparel,13317.1,5841.55,7475.55,1,0.5
TRX012362,2023-03-15,P0049,W08,9,9,2023,3,1,Wednesday,11,452.59,299.74,Furniture,4073.31,2697.66,1375.65,0,1.0
TRX012363,2024-04-28,P0048,W01,11,11,2024,4,2,Sunday,17,529.42,336.3,Industrial,5823.62,3699.3,2124.32,0,1.0
TRX012364,2023-01-16,P0036,W10,11,11,2023,1,1,Monday,3,244.02,107.43,Industrial,2684.2200000000003,1181.73,1502.4900000000002,0,1.0
TRX012365,2025-03-03,P0040,W07,40,40,2025,3,1,Monday,10,824.37,463.89,Furniture,32974.8,18555.6,14419.200000000004,0,1.0
TRX012366,2024-05-30,P0035,W04,35,35,2024,5,2,Thursday,22,36.39,16.9,Apparel,1273.65,591.5,682.1500000000001,0,1.0
TRX012367,2025-07-13,P0021,W05,11,11,2025,7,3,Sunday,28,838.61,480.97,Furniture,9224.71,5290.67,3934.040000000001,0,1.0
TRX012368,2025-04-03,P0005,W02,36,36,2025,4,2,Thursday,14,202.77,94.95,Industrial,7299.72,3418.2000000000003,3881.52,0,1.0
TRX012369,2024-06-01,P0024,W10,3,3,2024,6,2,Saturday,22,511.67,274.45,Electronics,1535.01,823.3499999999999,711.6600000000001,0,1.0
TRX012370,2023-05-09,P0039,W05,45,45,2023,5,2,Tuesday,19,745.39,306.92,Electronics,33542.55,13811.4,19731.15,0,1.0
TRX012371,2024-05-25,P0050,W09,19,19,2024,5,2,Saturday,21,358.43,144.61,Food,6810.17,2747.59,4062.58,0,1.0
TRX012372,2024-02-27,P0024,W01,8,8,2024,2,1,Tuesday,9,511.67,274.45,Electronics,4093.36,2195.6,1897.76,0,1.0
TRX012373,2024-01-20,P0040,W03,28,28,2024,1,1,Saturday,3,824.37,463.89,Furniture,23082.36,12988.92,10093.44,0,1.0
TRX012374,2023-08-20,P0043,W04,1,1,2023,8,3,Sunday,33,900.31,426.52,Food,900.31,426.52,473.79,0,1.0
TRX012375,2025-08-16,P0046,W09,40,40,2025,8,3,Saturday,33,373.76,191.7,Electronics,14950.4,7668.0,7282.4,0,1.0
TRX012376,2025-04-04,P0050,W02,30,30,2025,4,2,Friday,14,358.43,144.61,Food,10752.9,4338.3,6414.599999999999,0,1.0
TRX012377,2023-03-06,P0013,W07,41,41,2023,3,1,Monday,10,724.58,422.72,Industrial,29707.78,17331.52,12376.260000000002,0,1.0
TRX012378,2025-04-12,P0038,W09,38,38,2025,4,2,Saturday,15,562.19,397.19,Industrial,21363.22,15093.22,6270.000000000002,0,1.0
TRX012379,2024-09-06,P0045,W10,11,11,2024,9,3,Friday,36,88.01,56.75,Furniture,968.11,624.25,343.86,0,1.0
TRX012380,2025-03-11,P0001,W04,29,29,2025,3,1,Tuesday,11,228.61,128.1,Food,6629.6900000000005,3714.9,2914.790000000001,0,1.0
TRX012381,2023-10-05,P0043,W05,31,31,2023,10,4,Thursday,40,900.31,426.52,Food,27909.61,13222.12,14687.489999999998,0,1.0
TRX012382,2024-01-01,P0039,W10,10,10,2024,1,1,Monday,1,745.39,306.92,Electronics,7453.9,3069.2000000000003,4384.699999999999,0,1.0
TRX012383,2024-05-30,P0010,W04,35,35,2024,5,2,Thursday,22,276.59,111.89,Industrial,9680.65,3916.15,5764.5,0,1.0
TRX012384,2024-03-14,P0002,W07,40,40,2024,3,1,Thursday,11,475.09,344.8,Industrial,19003.6,13792.0,5211.599999999999,0,1.0
TRX012385,2024-03-03,P0016,W08,29,29,2024,3,1,Sunday,9,898.94,464.06,Furniture,26069.26,13457.74,12611.520000000002,0,1.0
TRX012386,2024-12-29,P0037,W08,37,37,2024,12,4,Sunday,52,616.15,358.56,Apparel,22797.55,13266.72,9530.83,0,1.0
TRX012387,2024-01-31,P0016,W03,2,2,2024,1,1,Wednesday,5,898.94,464.06,Furniture,1797.88,928.12,869.7600000000001,0,1.0
TRX012388,2024-08-08,P0023,W02,48,48,2024,8,3,Thursday,32,851.61,376.19,Food,40877.28,18057.12,22820.16,0,1.0
TRX012389,2024-01-10,P0026,W06,1,1,2024,1,1,Wednesday,2,859.02,482.98,Apparel,859.02,482.98,376.04,0,1.0
TRX012390,2025-08-05,P0016,W01,32,32,2025,8,3,Tuesday,32,898.94,464.06,Furniture,28766.08,14849.92,13916.160000000002,0,1.0
TRX012391,2023-04-03,P0027,W09,24,24,2023,4,2,Monday,14,700.9,307.45,Apparel,16821.6,7378.799999999999,9442.8,0,1.0
TRX012392,2023-11-17,P0047,W07,2,2,2023,11,4,Friday,46,721.03,337.73,Furniture,1442.06,675.46,766.5999999999999,0,1.0
TRX012393,2025-10-30,P0041,W08,3,1,2025,10,4,Thursday,44,632.17,329.03,Food,632.17,329.03,303.14,1,0.333
TRX012394,2025-07-02,P0030,W07,9,9,2025,7,3,Wednesday,27,173.76,90.98,Food,1563.84,818.82,745.0199999999999,0,1.0
TRX012395,2025-07-05,P0033,W05,49,49,2025,7,3,Saturday,27,344.13,203.49,Food,16862.37,9971.01,6891.359999999999,0,1.0
TRX012396,2023-04-05,P0032,W05,24,24,2023,4,2,Wednesday,14,506.71,217.47,Food,12161.04,5219.28,6941.759999999999,0,1.0
TRX012397,2025-08-16,P0009,W07,12,12,2025,8,3,Saturday,33,353.72,218.33,Apparel,4244.64,2619.96,1624.6800000000003,0,1.0
TRX012398,2023-03-12,P0011,W07,34,34,2023,3,1,Sunday,10,516.76,288.17,Food,17569.84,9797.78,7772.059999999999,0,1.0
TRX012399,2024-10-25,P0037,W02,34,34,2024,10,4,Friday,43,616.15,358.56,Apparel,20949.1,12191.04,8758.059999999998,0,1.0
TRX012400,2025-08-26,P0006,W02,23,11,2025,8,3,Tuesday,35,434.44,201.62,Furniture,4778.84,2217.82,2561.02,1,0.478
TRX012401,2024-08-09,P0030,W07,19,19,2024,8,3,Friday,32,173.76,90.98,Food,3301.44,1728.62,1572.8199999999997,0,1.0
TRX012402,2024-12-27,P0040,W05,32,32,2024,12,4,Friday,52,824.37,463.89,Furniture,26379.84,14844.48,11535.36,0,1.0
TRX012403,2024-01-03,P0015,W02,49,49,2024,1,1,Wednesday,1,431.03,203.62,Food,21120.47,9977.38,11143.089999999997,0,1.0
TRX012404,2023-02-20,P0048,W01,28,28,2023,2,1,Monday,8,529.42,336.3,Industrial,14823.759999999998,9416.4,5407.359999999999,0,1.0
TRX012405,2025-09-14,P0030,W09,26,26,2025,9,3,Sunday,37,173.76,90.98,Food,4517.76,2365.48,2152.28,0,1.0
TRX012406,2023-09-17,P0018,W08,49,49,2023,9,3,Sunday,37,333.79,170.0,Industrial,16355.71,8330.0,8025.710000000001,0,1.0
TRX012407,2023-06-07,P0012,W02,45,45,2023,6,2,Wednesday,23,33.95,25.34,Apparel,1527.7500000000002,1140.3,387.4500000000003,0,1.0
TRX012408,2023-04-09,P0004,W02,12,12,2023,4,2,Sunday,14,667.66,418.27,Industrial,8011.92,5019.24,2992.6800000000003,0,1.0
TRX012409,2023-08-29,P0016,W03,43,43,2023,8,3,Tuesday,35,898.94,464.06,Furniture,38654.420000000006,19954.58,18699.840000000004,0,1.0
TRX012410,2023-07-21,P0023,W04,31,31,2023,7,3,Friday,29,851.61,376.19,Food,26399.91,11661.89,14738.02,0,1.0
TRX012411,2024-09-25,P0011,W09,11,11,2024,9,3,Wednesday,39,516.76,288.17,Food,5684.36,3169.8700000000003,2514.49,0,1.0
TRX012412,2025-01-15,P0024,W06,40,40,2025,1,1,Wednesday,3,511.67,274.45,Electronics,20466.8,10978.0,9488.8,0,1.0
TRX012413,2024-05-04,P0022,W03,4,4,2024,5,2,Saturday,18,674.12,423.82,Industrial,2696.48,1695.28,1001.2,0,1.0
TRX012414,2024-08-01,P0039,W08,18,18,2024,8,3,Thursday,31,745.39,306.92,Electronics,13417.02,5524.56,7892.46,0,1.0
TRX012415,2024-06-10,P0015,W06,29,29,2024,6,2,Monday,24,431.03,203.62,Food,12499.87,5904.9800000000005,6594.889999999999,0,1.0
TRX012416,2023-09-30,P0049,W08,47,47,2023,9,3,Saturday,39,452.59,299.74,Furniture,21271.73,14087.78,7183.949999999999,0,1.0
TRX012417,2025-02-24,P0015,W10,39,19,2025,2,1,Monday,9,431.03,203.62,Food,8189.57,3868.78,4320.789999999999,1,0.487
TRX012418,2024-03-28,P0010,W02,47,47,2024,3,1,Thursday,13,276.59,111.89,Industrial,12999.73,5258.83,7740.9,0,1.0
TRX012419,2023-12-13,P0028,W08,31,31,2023,12,4,Wednesday,50,327.95,145.24,Furniture,10166.45,4502.4400000000005,5664.009999999998,0,1.0
TRX012420,2025-03-26,P0036,W05,28,28,2025,3,1,Wednesday,13,244.02,107.43,Industrial,6832.56,3008.04,3824.52,0,1.0
TRX012421,2024-02-18,P0017,W10,27,27,2024,2,1,Sunday,7,673.13,366.36,Food,18174.51,9891.72,8282.789999999997,0,1.0
TRX012422,2024-03-06,P0036,W04,30,30,2024,3,1,Wednesday,10,244.02,107.43,Industrial,7320.6,3222.9,4097.700000000001,0,1.0
TRX012423,2024-01-14,P0022,W03,49,49,2024,1,1,Sunday,2,674.12,423.82,Industrial,33031.88,20767.18,12264.699999999995,0,1.0
TRX012424,2025-09-24,P0023,W09,42,42,2025,9,3,Wednesday,39,851.61,376.19,Food,35767.62,15799.98,19967.640000000003,0,1.0
TRX012425,2025-06-13,P0029,W10,11,11,2025,6,2,Friday,24,229.79,155.17,Food,2527.69,1706.87,820.8200000000002,0,1.0
TRX012426,2024-03-03,P0022,W07,14,14,2024,3,1,Sunday,9,674.12,423.82,Industrial,9437.68,5933.48,3504.2000000000007,0,1.0
TRX012427,2023-07-11,P0011,W07,4,4,2023,7,3,Tuesday,28,516.76,288.17,Food,2067.04,1152.68,914.36,0,1.0
TRX012428,2023-02-10,P0036,W06,36,36,2023,2,1,Friday,6,244.02,107.43,Industrial,8784.720000000001,3867.480000000001,4917.240000000001,0,1.0
TRX012429,2023-05-16,P0044,W09,1,1,2023,5,2,Tuesday,20,502.42,230.23,Furniture,502.42,230.23,272.19000000000005,0,1.0
TRX012430,2023-04-16,P0029,W03,44,44,2023,4,2,Sunday,15,229.79,155.17,Food,10110.76,6827.48,3283.2800000000007,0,1.0
TRX012431,2024-06-02,P0042,W01,39,39,2024,6,2,Sunday,22,1056.57,458.33,Electronics,41206.23,17874.87,23331.36,0,1.0
TRX012432,2025-03-24,P0032,W07,37,37,2025,3,1,Monday,13,506.71,217.47,Food,18748.27,8046.39,10701.88,0,1.0
TRX012433,2023-05-06,P0014,W09,33,33,2023,5,2,Saturday,18,474.86,230.38,Furniture,15670.38,7602.54,8067.840000000001,0,1.0
TRX012434,2024-02-04,P0018,W06,21,21,2024,2,1,Sunday,5,333.79,170.0,Industrial,7009.59,3570.0,3439.59,0,1.0
TRX012435,2023-03-20,P0038,W10,24,24,2023,3,1,Monday,12,562.19,397.19,Industrial,13492.56,9532.56,3960.000000000002,0,1.0
TRX012436,2024-01-24,P0037,W02,40,40,2024,1,1,Wednesday,4,616.15,358.56,Apparel,24646.0,14342.4,10303.6,0,1.0
TRX012437,2023-03-15,P0034,W08,13,13,2023,3,1,Wednesday,11,240.6,153.81,Electronics,3127.8,1999.53,1128.2699999999998,0,1.0
TRX012438,2025-10-25,P0045,W09,49,49,2025,10,4,Saturday,43,88.01,56.75,Furniture,4312.490000000001,2780.75,1531.7400000000007,0,1.0
TRX012439,2023-03-23,P0023,W10,34,34,2023,3,1,Thursday,12,851.61,376.19,Food,28954.74,12790.46,16164.280000000002,0,1.0
TRX012440,2025-02-14,P0032,W08,38,38,2025,2,1,Friday,7,506.71,217.47,Food,19254.98,8263.86,10991.12,0,1.0
TRX012441,2025-09-17,P0046,W09,29,29,2025,9,3,Wednesday,38,373.76,191.7,Electronics,10839.04,5559.299999999999,5279.74,0,1.0
TRX012442,2023-10-05,P0003,W01,36,36,2023,10,4,Thursday,40,495.69,308.9,Apparel,17844.84,11120.4,6724.4400000000005,0,1.0
TRX012443,2025-04-19,P0043,W03,40,40,2025,4,2,Saturday,16,900.31,426.52,Food,36012.399999999994,17060.8,18951.599999999995,0,1.0
TRX012444,2023-08-12,P0022,W03,47,47,2023,8,3,Saturday,32,674.12,423.82,Industrial,31683.64,19919.54,11764.1,0,1.0
TRX012445,2024-08-28,P0023,W09,5,5,2024,8,3,Wednesday,35,851.61,376.19,Food,4258.05,1880.95,2377.1000000000004,0,1.0
TRX012446,2023-01-19,P0004,W03,20,20,2023,1,1,Thursday,3,667.66,418.27,Industrial,13353.2,8365.4,4987.799999999999,0,1.0
TRX012447,2024-10-01,P0013,W10,29,29,2024,10,4,Tuesday,40,724.58,422.72,Industrial,21012.82,12258.88,8753.939999999999,0,1.0
TRX012448,2023-04-07,P0032,W01,11,11,2023,4,2,Friday,14,506.71,217.47,Food,5573.81,2392.17,3181.6399999999994,0,1.0
TRX012449,2023-06-24,P0029,W03,8,8,2023,6,2,Saturday,25,229.79,155.17,Food,1838.32,1241.36,596.96,0,1.0
TRX012450,2023-12-14,P0040,W02,28,28,2023,12,4,Thursday,50,824.37,463.89,Furniture,23082.36,12988.92,10093.44,0,1.0
TRX012451,2023-01-01,P0040,W09,49,49,2023,1,1,Sunday,52,824.37,463.89,Furniture,40394.13,22730.61,17663.519999999997,0,1.0
TRX012452,2023-03-04,P0045,W01,41,41,2023,3,1,Saturday,9,88.01,56.75,Furniture,3608.41,2326.75,1281.6600000000003,0,1.0
TRX012453,2023-08-14,P0010,W02,18,18,2023,8,3,Monday,33,276.59,111.89,Industrial,4978.62,2014.02,2964.6,0,1.0
TRX012454,2024-02-27,P0013,W01,30,30,2024,2,1,Tuesday,9,724.58,422.72,Industrial,21737.4,12681.6,9055.8,0,1.0
TRX012455,2025-11-08,P0045,W09,14,14,2025,11,4,Saturday,45,88.01,56.75,Furniture,1232.14,794.5,437.6400000000001,0,1.0
TRX012456,2023-01-31,P0017,W07,9,9,2023,1,1,Tuesday,5,673.13,366.36,Food,6058.17,3297.24,2760.93,0,1.0
TRX012457,2025-04-24,P0038,W01,10,10,2025,4,2,Thursday,17,562.19,397.19,Industrial,5621.900000000001,3971.9,1650.0000000000005,0,1.0
TRX012458,2024-09-24,P0002,W10,25,25,2024,9,3,Tuesday,39,475.09,344.8,Industrial,11877.25,8620.0,3257.25,0,1.0
TRX012459,2023-01-24,P0017,W06,27,27,2023,1,1,Tuesday,4,673.13,366.36,Food,18174.51,9891.72,8282.789999999997,0,1.0
TRX012460,2025-04-16,P0044,W05,2,2,2025,4,2,Wednesday,16,502.42,230.23,Furniture,1004.84,460.46,544.3800000000001,0,1.0
TRX012461,2025-09-09,P0026,W10,3,3,2025,9,3,Tuesday,37,859.02,482.98,Apparel,2577.06,1448.94,1128.12,0,1.0
TRX012462,2023-06-10,P0038,W05,29,29,2023,6,2,Saturday,23,562.19,397.19,Industrial,16303.510000000002,11518.51,4785.000000000002,0,1.0
TRX012463,2023-04-24,P0037,W04,37,37,2023,4,2,Monday,17,616.15,358.56,Apparel,22797.55,13266.72,9530.83,0,1.0
TRX012464,2024-05-18,P0005,W03,27,27,2024,5,2,Saturday,20,202.77,94.95,Industrial,5474.79,2563.65,2911.14,0,1.0
TRX012465,2025-08-12,P0025,W08,4,4,2025,8,3,Tuesday,33,737.86,297.51,Electronics,2951.44,1190.04,1761.4,0,1.0
TRX012466,2023-12-23,P0009,W07,35,35,2023,12,4,Saturday,51,353.72,218.33,Apparel,12380.2,7641.55,4738.650000000001,0,1.0
TRX012467,2023-06-18,P0028,W05,27,27,2023,6,2,Sunday,24,327.95,145.24,Furniture,8854.65,3921.480000000001,4933.169999999999,0,1.0
TRX012468,2025-08-26,P0022,W09,19,19,2025,8,3,Tuesday,35,674.12,423.82,Industrial,12808.28,8052.58,4755.700000000001,0,1.0
TRX012469,2023-08-30,P0029,W07,10,10,2023,8,3,Wednesday,35,229.79,155.17,Food,2297.9,1551.6999999999998,746.2000000000003,0,1.0
TRX012470,2023-05-19,P0035,W10,26,26,2023,5,2,Friday,20,36.39,16.9,Apparel,946.14,439.4,506.74,0,1.0
TRX012471,2023-04-07,P0020,W02,7,7,2023,4,2,Friday,14,370.5,265.21,Food,2593.5,1856.47,737.0300000000002,0,1.0
TRX012472,2023-05-27,P0005,W07,27,27,2023,5,2,Saturday,21,202.77,94.95,Industrial,5474.79,2563.65,2911.14,0,1.0
TRX012473,2025-05-15,P0039,W07,30,30,2025,5,2,Thursday,20,745.39,306.92,Electronics,22361.7,9207.6,13154.1,0,1.0
TRX012474,2024-06-26,P0044,W04,12,12,2024,6,2,Wednesday,26,502.42,230.23,Furniture,6029.04,2762.76,3266.28,0,1.0
TRX012475,2024-11-22,P0032,W08,40,40,2024,11,4,Friday,47,506.71,217.47,Food,20268.4,8698.8,11569.6,0,1.0
TRX012476,2025-10-22,P0039,W04,5,2,2025,10,4,Wednesday,43,745.39,306.92,Electronics,1490.78,613.84,876.9399999999999,1,0.4
TRX012477,2025-06-22,P0010,W07,13,13,2025,6,2,Sunday,25,276.59,111.89,Industrial,3595.67,1454.57,2141.0999999999995,0,1.0
TRX012478,2024-12-30,P0040,W04,41,41,2024,12,4,Monday,1,824.37,463.89,Furniture,33799.17,19019.49,14779.68,0,1.0
TRX012479,2023-11-27,P0017,W08,4,4,2023,11,4,Monday,48,673.13,366.36,Food,2692.52,1465.44,1227.08,0,1.0
TRX012480,2024-09-08,P0037,W03,2,2,2024,9,3,Sunday,36,616.15,358.56,Apparel,1232.3,717.12,515.18,0,1.0
TRX012481,2024-02-08,P0015,W02,37,37,2024,2,1,Thursday,6,431.03,203.62,Food,15948.11,7533.94,8414.169999999998,0,1.0
TRX012482,2024-05-22,P0009,W10,34,34,2024,5,2,Wednesday,21,353.72,218.33,Apparel,12026.48,7423.22,4603.260000000001,0,1.0
TRX012483,2025-11-04,P0032,W06,6,6,2025,11,4,Tuesday,45,506.71,217.47,Food,3040.26,1304.82,1735.4399999999998,0,1.0
TRX012484,2023-08-14,P0023,W07,26,26,2023,8,3,Monday,33,851.61,376.19,Food,22141.86,9780.94,12360.92,0,1.0
TRX012485,2025-09-10,P0011,W07,11,11,2025,9,3,Wednesday,37,516.76,288.17,Food,5684.36,3169.8700000000003,2514.49,0,1.0
