order_id,order_date,supplier_id,product_id,qty_ordered,delivery_days_actual,supplier_name,country,reliability_score,lead_time_days,expected_delivery_days,delay_days,is_delayed,unit_cost,order_value
PO02615,2025-08-26,S019,P0036,380,10,Supplier_S,USA,0.86,3,3,7,1,107.43,40823.4
PO02616,2023-05-05,S004,P0009,369,11,Supplier_D,China,0.73,7,7,4,1,218.33,80563.77
PO02617,2023-10-14,S001,P0012,420,12,Supplier_A,India,0.96,11,11,1,1,25.34,10642.8
PO02618,2025-07-21,S013,P0012,112,16,Supplier_M,Germany,0.77,11,11,5,1,25.34,2838.08
PO02619,2025-06-04,S012,P0010,444,19,Supplier_L,Germany,0.91,16,16,3,1,111.89,49679.16
PO02620,2025-01-30,S003,P0022,111,7,Supplier_C,USA,0.7,15,15,-8,0,423.82,47044.02
PO02621,2024-01-08,S020,P0038,251,26,Supplier_T,India,0.73,15,15,11,1,397.19,99694.69
PO02622,2023-10-28,S013,P0019,425,13,Supplier_M,Germany,0.77,6,6,7,1,289.52,123045.99999999999
PO02623,2025-03-01,S014,P0043,172,15,Supplier_N,Germany,0.79,10,10,5,1,426.52,73361.44
PO02624,2025-01-16,S011,P0013,137,24,Supplier_K,USA,0.77,17,17,7,1,422.72,57912.64000000001
PO02625,2024-10-23,S010,P0039,442,16,Supplier_J,USA,0.89,11,11,5,1,306.92,135658.64
PO02626,2024-07-15,S005,P0020,407,12,Supplier_E,USA,0.89,7,7,5,1,265.21,107940.46999999999
PO02627,2024-12-03,S008,P0050,425,18,Supplier_H,Japan,0.86,11,11,7,1,144.61,61459.25000000001
PO02628,2025-07-16,S016,P0036,208,20,Supplier_P,USA,0.89,3,3,17,1,107.43,22345.440000000002
PO02629,2023-07-09,S005,P0046,134,7,Supplier_E,USA,0.89,3,3,4,1,191.7,25687.8
PO02630,2023-01-12,S008,P0047,127,5,Supplier_H,Japan,0.86,12,12,-7,0,337.73,42891.71
PO02631,2023-09-19,S003,P0036,232,22,Supplier_C,USA,0.7,3,3,19,1,107.43,24923.760000000002
PO02632,2025-11-21,S005,P0026,397,17,Supplier_E,USA,0.89,15,15,2,1,482.98,191743.06
PO02633,2025-10-05,S013,P0024,311,16,Supplier_M,Germany,0.77,13,13,3,1,274.45,85353.95
PO02634,2025-04-05,S013,P0015,375,9,Supplier_M,Germany,0.77,12,12,-3,0,203.62,76357.5
PO02635,2025-03-24,S005,P0040,341,11,Supplier_E,USA,0.89,5,5,6,1,463.89,158186.49
PO02636,2024-08-29,S001,P0044,377,10,Supplier_A,India,0.96,11,11,-1,0,230.23,86796.70999999999
PO02637,2024-07-08,S016,P0035,278,13,Supplier_P,USA,0.89,9,9,4,1,16.9,4698.2
PO02638,2023-03-14,S019,P0020,442,8,Supplier_S,USA,0.86,7,7,1,1,265.21,117222.81999999999
PO02639,2024-05-12,S020,P0023,220,27,Supplier_T,India,0.73,17,17,10,1,376.19,82761.8
PO02640,2024-06-01,S010,P0021,303,8,Supplier_J,USA,0.89,9,9,-1,0,480.97,145733.91
PO02641,2023-11-28,S006,P0016,452,7,Supplier_F,India,0.7,15,15,-8,0,464.06,209755.12
PO02642,2024-12-13,S016,P0034,217,10,Supplier_P,USA,0.89,13,13,-3,0,153.81,33376.770000000004
PO02643,2023-09-06,S011,P0004,476,15,Supplier_K,USA,0.77,7,7,8,1,418.27,199096.52
PO02644,2023-01-28,S002,P0008,255,9,Supplier_B,India,0.88,3,3,6,1,380.13,96933.15
PO02645,2024-05-06,S004,P0046,467,15,Supplier_D,China,0.73,3,3,12,1,191.7,89523.9
PO02646,2024-02-10,S013,P0018,330,12,Supplier_M,Germany,0.77,19,19,-7,0,170.0,56100.0
PO02647,2024-04-29,S005,P0023,351,18,Supplier_E,USA,0.89,17,17,1,1,376.19,132042.69
PO02648,2024-02-15,S007,P0018,171,22,Supplier_G,Japan,0.75,19,19,3,1,170.0,29070.0
PO02649,2024-01-08,S013,P0037,345,24,Supplier_M,Germany,0.77,3,3,21,1,358.56,123703.2
PO02650,2023-06-05,S002,P0016,120,28,Supplier_B,India,0.88,15,15,13,1,464.06,55687.2
PO02651,2025-08-29,S008,P0026,403,5,Supplier_H,Japan,0.86,15,15,-10,0,482.98,194640.94
PO02652,2023-05-26,S008,P0026,404,14,Supplier_H,Japan,0.86,15,15,-1,0,482.98,195123.92
PO02653,2025-01-07,S020,P0018,289,23,Supplier_T,India,0.73,19,19,4,1,170.0,49130.0
PO02654,2024-01-25,S017,P0035,390,11,Supplier_Q,India,0.95,9,9,2,1,16.9,6590.999999999999
PO02655,2023-12-05,S003,P0020,179,17,Supplier_C,USA,0.7,7,7,10,1,265.21,47472.59
PO02656,2024-10-19,S009,P0020,171,20,Supplier_I,Germany,0.9,7,7,13,1,265.21,45350.909999999996
PO02657,2023-08-18,S006,P0032,360,22,Supplier_F,India,0.7,14,14,8,1,217.47,78289.2
PO02658,2025-06-18,S001,P0011,175,27,Supplier_A,India,0.96,9,9,18,1,288.17,50429.75
PO02659,2023-07-28,S019,P0013,317,10,Supplier_S,USA,0.86,17,17,-7,0,422.72,134002.24000000002
PO02660,2025-11-01,S008,P0034,428,11,Supplier_H,Japan,0.86,13,13,-2,0,153.81,65830.68000000001
PO02661,2024-04-24,S012,P0013,268,28,Supplier_L,Germany,0.91,17,17,11,1,422.72,113288.96
PO02662,2024-01-30,S002,P0028,447,26,Supplier_B,India,0.88,4,4,22,1,145.24,64922.280000000006
PO02663,2024-02-03,S009,P0007,224,20,Supplier_I,Germany,0.9,5,5,15,1,99.3,22243.2
PO02664,2025-04-08,S004,P0033,139,10,Supplier_D,China,0.73,14,14,-4,0,203.49,28285.11
PO02665,2025-01-04,S020,P0022,157,15,Supplier_T,India,0.73,15,15,0,0,423.82,66539.74
PO02666,2025-04-15,S005,P0027,299,11,Supplier_E,USA,0.89,9,9,2,1,307.45,91927.55
PO02667,2024-04-11,S008,P0031,357,22,Supplier_H,Japan,0.86,8,8,14,1,17.66,6304.62
PO02668,2024-05-06,S020,P0040,277,7,Supplier_T,India,0.73,5,5,2,1,463.89,128497.53
PO02669,2023-04-09,S009,P0006,344,21,Supplier_I,Germany,0.9,16,16,5,1,201.62,69357.28
PO02670,2024-12-08,S003,P0040,185,28,Supplier_C,USA,0.7,5,5,23,1,463.89,85819.65
PO02671,2025-04-29,S009,P0029,482,20,Supplier_I,Germany,0.9,12,12,8,1,155.17,74791.93999999999
PO02672,2023-03-20,S013,P0030,210,23,Supplier_M,Germany,0.77,15,15,8,1,90.98,19105.8
PO02673,2024-01-09,S017,P0023,216,23,Supplier_Q,India,0.95,17,17,6,1,376.19,81257.04
PO02674,2025-06-14,S008,P0035,307,15,Supplier_H,Japan,0.86,9,9,6,1,16.9,5188.299999999999
PO02675,2024-02-07,S008,P0032,147,5,Supplier_H,Japan,0.86,14,14,-9,0,217.47,31968.09
PO02676,2025-05-15,S015,P0046,190,26,Supplier_O,India,0.92,3,3,23,1,191.7,36423.0
PO02677,2024-04-23,S018,P0005,388,18,Supplier_R,Germany,0.89,17,17,1,1,94.95,36840.6
PO02678,2024-04-08,S010,P0003,322,23,Supplier_J,USA,0.89,5,5,18,1,308.9,99465.79999999999
PO02679,2023-01-19,S004,P0042,115,15,Supplier_D,China,0.73,8,8,7,1,458.33,52707.95
PO02680,2023-05-31,S017,P0039,120,24,Supplier_Q,India,0.95,11,11,13,1,306.92,36830.4
PO02681,2025-01-15,S019,P0044,485,21,Supplier_S,USA,0.86,11,11,10,1,230.23,111661.54999999999
PO02682,2023-11-20,S005,P0015,491,6,Supplier_E,USA,0.89,12,12,-6,0,203.62,99977.42
PO02683,2025-09-01,S012,P0002,234,21,Supplier_L,Germany,0.91,3,3,18,1,344.8,80683.2
PO02684,2023-02-15,S020,P0031,309,10,Supplier_T,India,0.73,8,8,2,1,17.66,5456.94
PO02685,2025-05-06,S018,P0033,100,20,Supplier_R,Germany,0.89,14,14,6,1,203.49,20349.0
PO02686,2024-08-12,S018,P0033,318,13,Supplier_R,Germany,0.89,14,14,-1,0,203.49,64709.82
PO02687,2024-01-31,S010,P0014,363,13,Supplier_J,USA,0.89,17,17,-4,0,230.38,83627.94
PO02688,2023-05-01,S012,P0030,447,27,Supplier_L,Germany,0.91,15,15,12,1,90.98,40668.060000000005
PO02689,2024-09-19,S008,P0034,457,14,Supplier_H,Japan,0.86,13,13,1,1,153.81,70291.17
PO02690,2023-07-30,S001,P0047,485,14,Supplier_A,India,0.96,12,12,2,1,337.73,163799.05000000002
PO02691,2025-01-11,S014,P0049,377,10,Supplier_N,Germany,0.79,17,17,-7,0,299.74,113001.98000000001
PO02692,2024-09-24,S001,P0029,375,5,Supplier_A,India,0.96,12,12,-7,0,155.17,58188.74999999999
PO02693,2023-12-02,S001,P0008,305,7,Supplier_A,India,0.96,3,3,4,1,380.13,115939.65
PO02694,2025-10-26,S002,P0013,130,11,Supplier_B,India,0.88,17,17,-6,0,422.72,54953.600000000006
PO02695,2023-04-02,S008,P0049,268,25,Supplier_H,Japan,0.86,17,17,8,1,299.74,80330.32
PO02696,2024-07-30,S010,P0016,427,13,Supplier_J,USA,0.89,15,15,-2,0,464.06,198153.62
PO02697,2025-04-16,S020,P0025,379,18,Supplier_T,India,0.73,6,6,12,1,297.51,112756.29
PO02698,2025-09-21,S005,P0043,114,19,Supplier_E,USA,0.89,10,10,9,1,426.52,48623.28
PO02699,2023-03-20,S001,P0040,456,27,Supplier_A,India,0.96,5,5,22,1,463.89,211533.84
PO02700,2025-10-30,S018,P0033,265,23,Supplier_R,Germany,0.89,14,14,9,1,203.49,53924.850000000006
PO02701,2024-12-22,S010,P0039,306,14,Supplier_J,USA,0.89,11,11,3,1,306.92,93917.52
PO02702,2024-06-26,S007,P0003,344,20,Supplier_G,Japan,0.75,5,5,15,1,308.9,106261.59999999999
PO02703,2023-05-04,S010,P0013,471,5,Supplier_J,USA,0.89,17,17,-12,0,422.72,199101.12000000002
PO02704,2024-12-10,S006,P0038,454,11,Supplier_F,India,0.7,15,15,-4,0,397.19,180324.26
PO02705,2025-01-06,S004,P0046,137,15,Supplier_D,China,0.73,3,3,12,1,191.7,26262.899999999998
PO02706,2023-09-18,S008,P0013,308,28,Supplier_H,Japan,0.86,17,17,11,1,422.72,130197.76000000001
PO02707,2023-01-26,S010,P0026,475,19,Supplier_J,USA,0.89,15,15,4,1,482.98,229415.5
PO02708,2023-02-11,S009,P0034,215,17,Supplier_I,Germany,0.9,13,13,4,1,153.81,33069.15
PO02709,2025-10-14,S006,P0011,293,23,Supplier_F,India,0.7,9,9,14,1,288.17,84433.81
PO02710,2025-01-25,S007,P0033,104,15,Supplier_G,Japan,0.75,14,14,1,1,203.49,21162.96
PO02711,2025-06-28,S019,P0021,357,17,Supplier_S,USA,0.86,9,9,8,1,480.97,171706.29
PO02712,2025-05-12,S004,P0023,101,12,Supplier_D,China,0.73,17,17,-5,0,376.19,37995.19
PO02713,2024-10-16,S005,P0040,136,26,Supplier_E,USA,0.89,5,5,21,1,463.89,63089.04
PO02714,2023-10-16,S005,P0021,237,14,Supplier_E,USA,0.89,9,9,5,1,480.97,113989.89
PO02715,2024-12-20,S005,P0039,318,20,Supplier_E,USA,0.89,11,11,9,1,306.92,97600.56000000001
PO02716,2024-10-03,S006,P0046,427,21,Supplier_F,India,0.7,3,3,18,1,191.7,81855.9
PO02717,2023-03-25,S020,P0018,173,21,Supplier_T,India,0.73,19,19,2,1,170.0,29410.0
PO02718,2024-10-01,S018,P0011,198,17,Supplier_R,Germany,0.89,9,9,8,1,288.17,57057.66
PO02719,2024-04-15,S006,P0017,251,17,Supplier_F,India,0.7,9,9,8,1,366.36,91956.36
PO02720,2023-06-01,S012,P0049,123,19,Supplier_L,Germany,0.91,17,17,2,1,299.74,36868.020000000004
PO02721,2024-10-23,S001,P0042,450,16,Supplier_A,India,0.96,8,8,8,1,458.33,206248.5
PO02722,2024-06-26,S014,P0001,359,15,Supplier_N,Germany,0.79,5,5,10,1,128.1,45987.9
PO02723,2024-07-18,S004,P0003,139,5,Supplier_D,China,0.73,5,5,0,0,308.9,42937.1
PO02724,2024-05-06,S001,P0005,497,7,Supplier_A,India,0.96,17,17,-10,0,94.95,47190.15
PO02725,2024-07-05,S012,P0024,455,22,Supplier_L,Germany,0.91,13,13,9,1,274.45,124874.75
PO02726,2023-10-10,S006,P0039,381,16,Supplier_F,India,0.7,11,11,5,1,306.92,116936.52
PO02727,2025-09-06,S014,P0032,495,5,Supplier_N,Germany,0.79,14,14,-9,0,217.47,107647.65
PO02728,2023-10-28,S019,P0018,215,26,Supplier_S,USA,0.86,19,19,7,1,170.0,36550.0
PO02729,2024-04-12,S017,P0041,471,24,Supplier_Q,India,0.95,9,9,15,1,329.03,154973.12999999998
PO02730,2024-09-16,S003,P0046,126,6,Supplier_C,USA,0.7,3,3,3,1,191.7,24154.199999999997
PO02731,2024-07-29,S017,P0045,233,25,Supplier_Q,India,0.95,7,7,18,1,56.75,13222.75
PO02732,2023-09-14,S007,P0040,126,22,Supplier_G,Japan,0.75,5,5,17,1,463.89,58450.14
PO02733,2025-06-12,S003,P0048,369,5,Supplier_C,USA,0.7,14,14,-9,0,336.3,124094.7
PO02734,2024-11-18,S016,P0020,207,7,Supplier_P,USA,0.89,7,7,0,0,265.21,54898.469999999994
PO02735,2023-05-02,S016,P0002,377,14,Supplier_P,USA,0.89,3,3,11,1,344.8,129989.6
PO02736,2025-04-19,S020,P0008,119,20,Supplier_T,India,0.73,3,3,17,1,380.13,45235.47
PO02737,2023-03-07,S010,P0002,486,19,Supplier_J,USA,0.89,3,3,16,1,344.8,167572.80000000002
PO02738,2024-05-06,S018,P0043,227,7,Supplier_R,Germany,0.89,10,10,-3,0,426.52,96820.04
PO02739,2023-04-25,S012,P0018,435,17,Supplier_L,Germany,0.91,19,19,-2,0,170.0,73950.0
PO02740,2023-12-07,S016,P0010,276,28,Supplier_P,USA,0.89,16,16,12,1,111.89,30881.64
PO02741,2023-05-28,S009,P0003,451,11,Supplier_I,Germany,0.9,5,5,6,1,308.9,139313.9
PO02742,2023-04-12,S007,P0044,325,15,Supplier_G,Japan,0.75,11,11,4,1,230.23,74824.75
PO02743,2024-03-11,S005,P0002,380,7,Supplier_E,USA,0.89,3,3,4,1,344.8,131024.0
PO02744,2025-06-16,S019,P0048,382,7,Supplier_S,USA,0.86,14,14,-7,0,336.3,128466.6
PO02745,2024-02-04,S019,P0034,318,27,Supplier_S,USA,0.86,13,13,14,1,153.81,48911.58
PO02746,2024-07-31,S002,P0006,485,19,Supplier_B,India,0.88,16,16,3,1,201.62,97785.7
PO02747,2024-11-08,S008,P0047,121,6,Supplier_H,Japan,0.86,12,12,-6,0,337.73,40865.33
PO02748,2025-01-02,S015,P0043,165,11,Supplier_O,India,0.92,10,10,1,1,426.52,70375.8
PO02749,2024-12-08,S004,P0021,403,6,Supplier_D,China,0.73,9,9,-3,0,480.97,193830.91
PO02750,2023-12-15,S014,P0016,280,22,Supplier_N,Germany,0.79,15,15,7,1,464.06,129936.8
PO02751,2023-11-04,S020,P0046,218,7,Supplier_T,India,0.73,3,3,4,1,191.7,41790.6
PO02752,2023-03-03,S004,P0016,484,27,Supplier_D,China,0.73,15,15,12,1,464.06,224605.04
PO02753,2025-02-06,S005,P0002,138,27,Supplier_E,USA,0.89,3,3,24,1,344.8,47582.4
PO02754,2023-06-12,S007,P0016,109,22,Supplier_G,Japan,0.75,15,15,7,1,464.06,50582.54
PO02755,2025-07-11,S008,P0032,347,22,Supplier_H,Japan,0.86,14,14,8,1,217.47,75462.09
PO02756,2023-09-14,S001,P0038,367,23,Supplier_A,India,0.96,15,15,8,1,397.19,145768.73
PO02757,2025-07-09,S008,P0016,401,12,Supplier_H,Japan,0.86,15,15,-3,0,464.06,186088.06
PO02758,2023-05-31,S001,P0008,372,22,Supplier_A,India,0.96,3,3,19,1,380.13,141408.36
PO02759,2023-04-25,S012,P0047,486,16,Supplier_L,Germany,0.91,12,12,4,1,337.73,164136.78
PO02760,2024-06-15,S011,P0027,440,16,Supplier_K,USA,0.77,9,9,7,1,307.45,135278.0
PO02761,2024-09-08,S015,P0004,431,8,Supplier_O,India,0.92,7,7,1,1,418.27,180274.37
PO02762,2024-08-23,S005,P0032,286,26,Supplier_E,USA,0.89,14,14,12,1,217.47,62196.42
PO02763,2024-01-23,S012,P0021,339,15,Supplier_L,Germany,0.91,9,9,6,1,480.97,163048.83000000002
PO02764,2023-07-04,S004,P0014,254,17,Supplier_D,China,0.73,17,17,0,0,230.38,58516.52
PO02765,2025-06-20,S006,P0050,114,19,Supplier_F,India,0.7,11,11,8,1,144.61,16485.54
PO02766,2024-04-26,S017,P0005,328,25,Supplier_Q,India,0.95,17,17,8,1,94.95,31143.600000000002
PO02767,2025-10-15,S001,P0024,140,14,Supplier_A,India,0.96,13,13,1,1,274.45,38423.0
PO02768,2025-07-04,S006,P0030,294,7,Supplier_F,India,0.7,15,15,-8,0,90.98,26748.120000000003
PO02769,2023-03-03,S007,P0036,488,14,Supplier_G,Japan,0.75,3,3,11,1,107.43,52425.840000000004
PO02770,2023-02-03,S015,P0021,453,23,Supplier_O,India,0.92,9,9,14,1,480.97,217879.41
PO02771,2025-08-30,S007,P0030,440,12,Supplier_G,Japan,0.75,15,15,-3,0,90.98,40031.200000000004
PO02772,2023-01-06,S008,P0024,240,8,Supplier_H,Japan,0.86,13,13,-5,0,274.45,65868.0
PO02773,2024-08-07,S017,P0023,188,19,Supplier_Q,India,0.95,17,17,2,1,376.19,70723.72
PO02774,2023-10-10,S020,P0032,369,23,Supplier_T,India,0.73,14,14,9,1,217.47,80246.43
PO02775,2024-10-10,S002,P0026,352,8,Supplier_B,India,0.88,15,15,-7,0,482.98,170008.96000000002
PO02776,2025-06-17,S014,P0020,416,29,Supplier_N,Germany,0.79,7,7,22,1,265.21,110327.35999999999
PO02777,2025-11-23,S019,P0034,347,23,Supplier_S,USA,0.86,13,13,10,1,153.81,53372.07
PO02778,2023-02-24,S015,P0002,336,9,Supplier_O,India,0.92,3,3,6,1,344.8,115852.8
PO02779,2024-07-13,S017,P0009,486,13,Supplier_Q,India,0.95,7,7,6,1,218.33,106108.38
PO02780,2023-06-22,S010,P0045,486,16,Supplier_J,USA,0.89,7,7,9,1,56.75,27580.5
PO02781,2024-03-26,S012,P0015,144,27,Supplier_L,Germany,0.91,12,12,15,1,203.62,29321.28
PO02782,2023-06-29,S006,P0002,117,22,Supplier_F,India,0.7,3,3,19,1,344.8,40341.6
PO02783,2025-07-15,S020,P0001,259,10,Supplier_T,India,0.73,5,5,5,1,128.1,33177.9
PO02784,2025-10-26,S016,P0047,199,29,Supplier_P,USA,0.89,12,12,17,1,337.73,67208.27
PO02785,2025-01-06,S004,P0021,399,10,Supplier_D,China,0.73,9,9,1,1,480.97,191907.03
PO02786,2023-07-12,S010,P0009,448,23,Supplier_J,USA,0.89,7,7,16,1,218.33,97811.84000000001
PO02787,2024-03-19,S013,P0048,458,9,Supplier_M,Germany,0.77,14,14,-5,0,336.3,154025.4
PO02788,2024-05-23,S005,P0041,392,9,Supplier_E,USA,0.89,9,9,0,0,329.03,128979.76
PO02789,2023-08-02,S017,P0027,198,26,Supplier_Q,India,0.95,9,9,17,1,307.45,60875.1
PO02790,2024-03-12,S003,P0038,382,9,Supplier_C,USA,0.7,15,15,-6,0,397.19,151726.58
PO02791,2025-08-18,S003,P0048,395,21,Supplier_C,USA,0.7,14,14,7,1,336.3,132838.5
PO02792,2024-07-02,S003,P0050,251,24,Supplier_C,USA,0.7,11,11,13,1,144.61,36297.11
PO02793,2025-01-29,S020,P0020,331,18,Supplier_T,India,0.73,7,7,11,1,265.21,87784.51
PO02794,2025-03-01,S020,P0022,233,20,Supplier_T,India,0.73,15,15,5,1,423.82,98750.06
PO02795,2024-09-13,S003,P0017,305,26,Supplier_C,USA,0.7,9,9,17,1,366.36,111739.8
PO02796,2024-10-06,S014,P0050,116,17,Supplier_N,Germany,0.79,11,11,6,1,144.61,16774.760000000002
PO02797,2025-02-26,S008,P0002,254,13,Supplier_H,Japan,0.86,3,3,10,1,344.8,87579.2
PO02798,2024-05-21,S001,P0015,333,18,Supplier_A,India,0.96,12,12,6,1,203.62,67805.46
PO02799,2023-12-05,S005,P0049,143,17,Supplier_E,USA,0.89,17,17,0,0,299.74,42862.82
PO02800,2023-07-02,S004,P0009,225,19,Supplier_D,China,0.73,7,7,12,1,218.33,49124.25
PO02801,2024-12-06,S007,P0033,297,5,Supplier_G,Japan,0.75,14,14,-9,0,203.49,60436.530000000006
PO02802,2024-06-22,S008,P0045,486,20,Supplier_H,Japan,0.86,7,7,13,1,56.75,27580.5
PO02803,2024-03-31,S008,P0033,394,27,Supplier_H,Japan,0.86,14,14,13,1,203.49,80175.06
PO02804,2024-11-04,S008,P0004,293,22,Supplier_H,Japan,0.86,7,7,15,1,418.27,122553.11
PO02805,2025-05-19,S001,P0001,438,22,Supplier_A,India,0.96,5,5,17,1,128.1,56107.799999999996
PO02806,2025-03-07,S011,P0009,333,15,Supplier_K,USA,0.77,7,7,8,1,218.33,72703.89
PO02807,2025-11-29,S020,P0008,244,8,Supplier_T,India,0.73,3,3,5,1,380.13,92751.72
PO02808,2025-02-17,S012,P0016,364,18,Supplier_L,Germany,0.91,15,15,3,1,464.06,168917.84
PO02809,2024-03-31,S008,P0029,236,16,Supplier_H,Japan,0.86,12,12,4,1,155.17,36620.119999999995
PO02810,2024-03-25,S019,P0044,134,11,Supplier_S,USA,0.86,11,11,0,0,230.23,30850.82
PO02811,2024-10-07,S019,P0040,364,29,Supplier_S,USA,0.86,5,5,24,1,463.89,168855.96
PO02812,2024-07-29,S002,P0010,111,11,Supplier_B,India,0.88,16,16,-5,0,111.89,12419.79
PO02813,2025-07-13,S012,P0023,422,19,Supplier_L,Germany,0.91,17,17,2,1,376.19,158752.18
PO02814,2025-11-03,S015,P0010,200,23,Supplier_O,India,0.92,16,16,7,1,111.89,22378.0
PO02815,2024-11-21,S004,P0043,312,13,Supplier_D,China,0.73,10,10,3,1,426.52,133074.24
PO02816,2025-03-25,S003,P0030,319,24,Supplier_C,USA,0.7,15,15,9,1,90.98,29022.620000000003
PO02817,2023-10-30,S009,P0001,325,20,Supplier_I,Germany,0.9,5,5,15,1,128.1,41632.5
PO02818,2023-11-27,S019,P0048,328,16,Supplier_S,USA,0.86,14,14,2,1,336.3,110306.40000000001
PO02819,2025-05-18,S020,P0016,257,26,Supplier_T,India,0.73,15,15,11,1,464.06,119263.42
PO02820,2023-12-09,S018,P0006,130,8,Supplier_R,Germany,0.89,16,16,-8,0,201.62,26210.600000000002
PO02821,2024-09-16,S018,P0019,435,7,Supplier_R,Germany,0.89,6,6,1,1,289.52,125941.2
PO02822,2023-03-15,S008,P0034,326,21,Supplier_H,Japan,0.86,13,13,8,1,153.81,50142.06
PO02823,2024-01-14,S007,P0049,164,22,Supplier_G,Japan,0.75,17,17,5,1,299.74,49157.36
PO02824,2025-01-31,S014,P0017,172,20,Supplier_N,Germany,0.79,9,9,11,1,366.36,63013.920000000006
PO02825,2023-02-16,S007,P0049,292,7,Supplier_G,Japan,0.75,17,17,-10,0,299.74,87524.08
PO02826,2024-01-31,S008,P0011,314,16,Supplier_H,Japan,0.86,9,9,7,1,288.17,90485.38
PO02827,2025-01-30,S005,P0029,264,28,Supplier_E,USA,0.89,12,12,16,1,155.17,40964.88
PO02828,2024-08-10,S008,P0035,309,15,Supplier_H,Japan,0.86,9,9,6,1,16.9,5222.099999999999
PO02829,2024-10-04,S009,P0028,359,27,Supplier_I,Germany,0.9,4,4,23,1,145.24,52141.16
PO02830,2023-06-02,S020,P0013,365,28,Supplier_T,India,0.73,17,17,11,1,422.72,154292.80000000002
PO02831,2025-11-13,S014,P0004,382,5,Supplier_N,Germany,0.79,7,7,-2,0,418.27,159779.13999999998
PO02832,2023-03-04,S006,P0016,210,8,Supplier_F,India,0.7,15,15,-7,0,464.06,97452.6
PO02833,2025-07-30,S015,P0034,357,18,Supplier_O,India,0.92,13,13,5,1,153.81,54910.17
PO02834,2023-06-10,S015,P0021,154,10,Supplier_O,India,0.92,9,9,1,1,480.97,74069.38
PO02835,2023-01-06,S016,P0016,167,13,Supplier_P,USA,0.89,15,15,-2,0,464.06,77498.02
PO02836,2023-04-26,S010,P0020,452,6,Supplier_J,USA,0.89,7,7,-1,0,265.21,119874.91999999998
PO02837,2024-09-11,S012,P0038,235,18,Supplier_L,Germany,0.91,15,15,3,1,397.19,93339.65
PO02838,2023-04-24,S013,P0035,370,12,Supplier_M,Germany,0.77,9,9,3,1,16.9,6252.999999999999
PO02839,2025-01-20,S010,P0036,160,25,Supplier_J,USA,0.89,3,3,22,1,107.43,17188.800000000003
PO02840,2023-07-11,S014,P0017,234,5,Supplier_N,Germany,0.79,9,9,-4,0,366.36,85728.24
PO02841,2025-08-25,S013,P0037,480,23,Supplier_M,Germany,0.77,3,3,20,1,358.56,172108.8
PO02842,2024-08-13,S020,P0023,337,9,Supplier_T,India,0.73,17,17,-8,0,376.19,126776.03
PO02843,2025-02-23,S016,P0046,464,7,Supplier_P,USA,0.89,3,3,4,1,191.7,88948.79999999999
PO02844,2025-02-28,S005,P0035,251,28,Supplier_E,USA,0.89,9,9,19,1,16.9,4241.9
PO02845,2023-10-06,S014,P0006,119,9,Supplier_N,Germany,0.79,16,16,-7,0,201.62,23992.78
PO02846,2025-01-11,S007,P0001,154,10,Supplier_G,Japan,0.75,5,5,5,1,128.1,19727.399999999998
PO02847,2023-02-15,S013,P0040,104,21,Supplier_M,Germany,0.77,5,5,16,1,463.89,48244.56
PO02848,2023-07-17,S018,P0001,106,12,Supplier_R,Germany,0.89,5,5,7,1,128.1,13578.599999999999
PO02849,2025-07-04,S004,P0042,229,10,Supplier_D,China,0.73,8,8,2,1,458.33,104957.56999999999
PO02850,2024-04-25,S009,P0003,349,26,Supplier_I,Germany,0.9,5,5,21,1,308.9,107806.09999999999
PO02851,2023-08-18,S018,P0045,301,20,Supplier_R,Germany,0.89,7,7,13,1,56.75,17081.75
PO02852,2023-05-06,S012,P0015,176,22,Supplier_L,Germany,0.91,12,12,10,1,203.62,35837.12
PO02853,2025-04-03,S011,P0009,120,24,Supplier_K,USA,0.77,7,7,17,1,218.33,26199.600000000002
PO02854,2025-01-01,S001,P0034,102,8,Supplier_A,India,0.96,13,13,-5,0,153.81,15688.62
PO02855,2025-07-27,S001,P0025,280,19,Supplier_A,India,0.96,6,6,13,1,297.51,83302.8
PO02856,2025-09-06,S005,P0017,497,27,Supplier_E,USA,0.89,9,9,18,1,366.36,182080.92
PO02857,2023-11-03,S007,P0008,224,23,Supplier_G,Japan,0.75,3,3,20,1,380.13,85149.12
PO02858,2023-06-03,S018,P0002,152,18,Supplier_R,Germany,0.89,3,3,15,1,344.8,52409.6
PO02859,2024-01-06,S015,P0006,435,25,Supplier_O,India,0.92,16,16,9,1,201.62,87704.7
PO02860,2025-05-11,S019,P0023,418,18,Supplier_S,USA,0.86,17,17,1,1,376.19,157247.42
PO02861,2023-05-30,S006,P0050,171,7,Supplier_F,India,0.7,11,11,-4,0,144.61,24728.31
PO02862,2024-07-16,S004,P0013,379,11,Supplier_D,China,0.73,17,17,-6,0,422.72,160210.88
PO02863,2023-04-27,S009,P0033,489,21,Supplier_I,Germany,0.9,14,14,7,1,203.49,99506.61
PO02864,2024-12-24,S005,P0010,381,8,Supplier_E,USA,0.89,16,16,-8,0,111.89,42630.090000000004
PO02865,2024-04-04,S007,P0035,143,17,Supplier_G,Japan,0.75,9,9,8,1,16.9,2416.7
PO02866,2023-01-01,S009,P0041,325,22,Supplier_I,Germany,0.9,9,9,13,1,329.03,106934.74999999999
